user_id,item_id,timestamp
12,35890,1268622150
12,2032,1271686359
12,34158,1268431946
12,23607,1271292394
12,34457,1268616117
12,34614,1268432080
12,472,1268437434
12,3462,1268432311
12,527,1281837839
12,37494,1268841084
12,8633,1271171515
12,35655,1268438381
12,17366,1268432030
12,35318,1268768047
12,3421,1269971115
12,171,1283119238
12,835,1273439788
12,284,1272394438
12,159,1271453640
12,35633,1268515135
12,8520,1268432245
12,35617,1268438423
12,31525,1279973841
12,154,1268759769
12,3347,1274382948
12,3822,1272309757
12,2389,1273962689
12,2847,1271077595
12,14601,1268847071
12,26340,1272051226
12,10046,1283294066
12,40970,1287335403
12,35599,1268432525
12,35632,1268432755
12,4744,1268509377
12,134,1281746921
12,1839,1283014931
12,5508,1268583206
12,34577,1271626771
12,39105,1274539001
12,35151,1268432996
12,5318,1273705856
12,2568,1272029794
12,11231,1283635286
12,166,1268540939
12,35555,1268432668
12,271,1283990811
12,6849,1268431742
12,4785,1273514971
12,17878,1281617838
12,4190,1271363551
12,35198,1268516868
12,323,1272117014
12,32099,1268431989
12,153,1268759358
12,9734,1268624860
12,11847,1271294834
12,11565,1283810927
12,2836,1268790496
12,4456,1268432645
12,35659,1268438360
12,35568,1268432738
12,15877,1268432181
12,32295,1274492065
12,135,1281750492
12,35619,1268438470
12,25559,1268432194
12,35664,1268438338
12,35302,1268710376
12,35630,1268432461
12,2274,1268490865
12,16950,1268438444
12,2720,1277046818
12,35675,1268432273
12,5702,1270859751
12,172,1281753245
12,6600,1283039406
12,3238,1268432296
12,31533,1271798392
12,162,1268536097
12,711,1268432207
12,12983,1281836113
12,13158,1268764211
12,19883,1282157982
12,272,1283554590
12,1428,1268789776
12,3147,1287109474
12,289,1268623548
12,982,1281216510
12,35216,1268511820
12,132,1271970555
12,7749,1268459277
12,35665,1268436718
12,3173,1282320802
12,1730,1268717288
12,255,1284221174
12,35359,1273176389
12,1289,1272497604
12,21279,1268612717
12,3963,1268432115
12,33914,1268432699
12,35177,1268502922
12,6104,1268431932
12,19809,1282153517
12,287,1268432136
13,9672,1286735427
13,33031,1286294528
13,37273,1286209278
13,7328,1284054976
13,22035,1285676138
13,4752,1285523676
13,14184,1284247379
13,625,1286338805
13,1596,1284748036
13,30661,1286040983
13,12112,1285670600
13,12913,1286156408
14,15152,1257977693
14,17257,1267861571
14,11570,1266102979
14,5419,1255472682
14,16200,1271997721
14,25694,1261267929
14,11187,1274634849
14,27468,1266505525
14,1064,1254866880
14,27764,1282497344
14,4288,1286851556
14,25730,1262415148
14,1353,1258173668
14,18128,1259857090
14,16410,1273186702
14,33548,1272590764
14,9351,1267905833
14,134,1254895359
14,26612,1263573023
14,6334,1262306162
14,17607,1262480664
14,2790,1262138175
14,10776,1266101728
14,8901,1256412900
14,5218,1254955650
14,12973,1265513336
14,13232,1266103046
14,9354,1255640638
14,4630,1254974716
14,1246,1265593961
14,32333,1265250011
14,6442,1255976718
14,5910,1262406328
14,273,1271991524
14,27952,1268521231
14,7771,1256697514
14,7496,1254961300
14,200,1254895595
14,6426,1255021266
14,18952,1266112777
14,26166,1262989602
14,21698,1272659234
14,23455,1284791895
14,4856,1257634205
14,8806,1255640817
14,31473,1264455851
14,11861,1262135585
14,10835,1266103072
14,2169,1256339505
14,206,1254895607
14,10247,1258752260
14,5480,1267593662
14,6104,1254945251
14,9051,1267906125
14,20140,1261518393
14,1562,1263573136
14,2165,1254883583
14,302,1254961371
14,33295,1265849292
14,9328,1262144676
14,17903,1260404329
14,22127,1272049735
14,2927,1254883549
14,17889,1280184046
14,5024,1257358775
14,21616,1266995724
14,305,1254884182
14,8953,1267594054
14,298,1254961289
14,20160,1267664889
14,2369,1254902195
14,11387,1262137889
14,19771,1266103265
14,15034,1261276395
14,4929,1254902149
14,2393,1254896339
14,927,1254806667
14,28527,1262439792
14,2879,1273262265
14,14558,1261518328
14,288,1254806755
14,1538,1264964623
14,146,1268884304
14,33541,1267905912
14,21676,1262078454
14,35576,1269110213
14,9323,1256685217
14,1933,1268883240
14,15099,1266103441
14,208,1254884171
14,4427,1266012124
14,9353,1267901903
14,160,1254895422
14,34865,1268779663
14,16061,1267664902
14,308,1254966779
14,31533,1271973733
14,7854,1260411558
14,25596,1275773849
14,596,1271812967
14,133,1254895486
14,15312,1261748735
14,1225,1272644058
14,2757,1262121672
14,14589,1274642056
14,14650,1268977972
14,233,1254958237
14,7495,1254961597
14,9984,1266104681
14,1235,1262738918
14,37208,1267063666
14,24518,1267665099
14,27030,1286639081
14,37463,1273263277
14,30522,1263774854
14,21934,1261351677
14,9011,1256697457
14,23833,1262078362
14,6849,1254955617
14,2351,1254806704
14,1471,1255990139
14,37709,1272088404
14,6617,1255566426
14,1352,1258173657
14,625,1269374097
14,2571,1254883837
14,24415,1263572895
14,21794,1261268045
14,127,1254895409
14,131,1268889560
14,6200,1267064756
14,6747,1257977758
14,27832,1262220838
14,3546,1278905734
14,23151,1260404303
14,16546,1258752222
14,2675,1254883389
14,2434,1269471289
14,712,1254883542
14,1058,1254890783
14,1462,1283396049
14,3246,1262415162
14,10880,1268887052
14,7367,1255980839
14,1566,1274155504
14,3395,1256412921
14,6122,1255640803
14,12396,1266289342
14,37024,1272650150
14,9364,1255640699
14,1825,1254867199
14,2559,1254883629
14,1658,1254961500
14,23350,1266101598
14,5234,1254806232
14,1060,1254961325
14,1461,1278700386
14,31975,1272494997
14,12424,1257344075
14,25975,1267594045
14,10417,1256843630
14,1358,1258173768
14,29249,1265249989
14,5077,1266026189
14,7457,1256412876
14,17961,1258752245
14,189,1254883682
14,4055,1270583270
14,2336,1254961339
14,22095,1260296399
14,36422,1270493221
14,16912,1266557174
14,9407,1257342986
14,2354,1254866898
14,1730,1254807051
14,1610,1255990040
14,2797,1262138298
14,7393,1256401097
14,31627,1267064555
14,151,1254895903
14,9362,1255640633
14,7504,1273891458
14,158,1268884468
14,27060,1262140375
14,4219,1257359065
14,2802,1262439836
14,36117,1281799657
14,8689,1260924765
14,19412,1266557210
14,2524,1258913171
14,1475,1262817179
14,8989,1255481700
14,27956,1266102934
14,29417,1263787245
14,35964,1271827333
14,24310,1263572980
14,144,1268838397
14,928,1254799473
14,9009,1255493549
14,12468,1262225438
14,1375,1258913141
14,3822,1254957502
14,3635,1254806891
14,17601,1267913373
14,132,1271827277
14,926,1254806744
14,3111,1254945300
14,9709,1262144663
14,12242,1267660137
14,2337,1254883701
14,10246,1258752231
14,25147,1266011983
14,1500,1256843622
14,6776,1255980831
14,155,1254895442
14,7498,1254883655
14,7497,1272076598
14,8748,1284828247
14,3510,1254974700
14,21638,1273084066
14,1385,1258173650
14,11892,1259697523
14,7415,1261447599
14,11713,1269801982
14,19759,1270493463
14,21816,1263778129
14,1249,1261267908
14,18847,1261447575
14,2217,1273785219
14,3782,1260404632
14,7962,1255484786
14,10593,1256276400
14,25055,1260924793
14,25286,1286639150
14,7727,1256401171
14,6236,1254884158
14,13280,1262393572
14,8080,1258173684
14,33613,1276640320
14,3963,1254902172
14,138,1254895916
14,10803,1259697508
14,17361,1264455821
14,10481,1256239214
14,153,1268778583
14,18426,1270493507
14,29302,1274635253
14,8637,1267913248
14,21514,1266511936
14,9363,1255640596
14,12782,1258491078
14,10244,1268521244
14,193,1272743451
14,37734,1274565693
14,7106,1256077170
14,2687,1272641711
14,27273,1266112539
14,4752,1257630426
14,31965,1267853901
14,8882,1272647806
14,27166,1267906054
14,39981,1280609236
14,152,1268884322
14,9349,1265513137
14,5453,1262409366
14,3057,1254956712
14,9348,1265513187
14,35883,1272070478
14,1431,1256339555
14,22475,1271434025
14,15228,1262122118
14,13704,1266011324
14,3286,1254955585
14,9358,1255640810
14,24251,1266103423
14,372,1275675089
14,24426,1263573067
14,30876,1266112657
14,21905,1267064363
14,26681,1263572871
14,6736,1266112787
14,1341,1258173759
14,6867,1267665088
14,6805,1254799484
14,15398,1266278756
14,6393,1255481641
14,21363,1265849561
14,3110,1254883590
14,24820,1262078405
14,7749,1254900939
14,1767,1254896307
14,22086,1260924747
14,255,1278974998
14,23638,1262138158
14,7776,1267052641
14,6431,1254896325
14,2197,1254806647
14,24679,1268975187
14,9649,1256843703
14,24281,1269489025
14,10420,1256244436
14,6009,1259956125
14,14449,1263778152
14,1212,1266101463
14,10896,1273779994
14,1252,1257279157
14,104,1272652352
14,715,1269206826
14,19292,1266012079
14,149,1254961039
14,235,1254958193
14,1991,1272729497
14,4040,1254945213
14,7332,1255627171
14,29111,1263942323
14,11562,1266103192
14,4615,1262415172
14,32585,1260924675
14,35852,1268971695
14,30100,1269747621
14,25022,1266102657
14,2717,1284791537
14,5964,1257359040
14,2657,1266101511
14,6897,1256077187
14,26688,1263787179
14,23865,1265848739
14,2414,1258677577
14,36579,1273186673
14,4157,1255485250
14,3636,1254931819
14,6108,1254975565
14,10416,1256843645
14,10849,1257977821
14,24452,1266011147
14,7540,1254883100
14,1476,1254958220
14,1171,1254883776
14,22490,1267672776
14,5937,1254961306
14,16947,1258752161
14,1344,1258173709
14,9266,1256697493
14,33449,1267064570
14,188,1268884285
14,13069,1274504822
14,1214,1266101455
14,7316,1255481626
14,5241,1254974816
14,7447,1255481632
14,9333,1255581060
14,12185,1263573012
14,9443,1255641002
14,7988,1255565168
14,290,1254806792
14,716,1254883405
14,6968,1260560081
14,283,1271888615
14,23408,1267833055
14,14624,1271811194
14,5147,1262138273
14,27142,1263787142
14,10277,1256244357
14,1348,1256339574
14,1377,1258913131
14,4177,1271883335
14,16132,1261267763
14,9271,1255565142
14,30686,1263562060
14,21134,1260923826
14,6578,1254883612
14,10243,1258752312
14,130,1268884385
14,299,1254902066
14,23844,1262438989
14,17872,1265250001
14,20450,1272846882
14,6125,1254961070
14,2005,1278990378
14,29655,1287351789
14,22474,1271375376
14,154,1254895432
14,30884,1265513328
14,1473,1254966808
14,16032,1272752294
14,2323,1254883413
14,22110,1270493480
14,10815,1269188105
14,9352,1267905797
14,9578,1267832951
14,4254,1254799496
14,1575,1286822906
14,9359,1255640733
14,7402,1256697483
14,7980,1271335322
14,5674,1269466312
14,6858,1262138187
14,1373,1258913117
14,3056,1254945356
14,6212,1255481537
14,9049,1256412993
14,1742,1254957081
14,7487,1254961229
14,17070,1258841385
14,24219,1266103147
14,36360,1271827361
14,3488,1256412854
14,34403,1267064663
14,23046,1284251602
14,4161,1263778451
14,10736,1262138166
14,9079,1255654624
14,9148,1261267982
14,16415,1267913953
14,32305,1272506542
14,10775,1266101635
14,1269,1280609255
14,9392,1261267958
14,1097,1254806656
14,4663,1272654378
14,656,1268889174
14,24367,1262140367
14,1482,1275773878
14,4811,1254899852
14,5481,1274136090
14,128,1254895463
14,5661,1255654706
14,9360,1255640615
14,1206,1261748720
14,1845,1256239201
14,23614,1267913305
14,29444,1266012002
14,4024,1286388611
14,23343,1265513377
14,1354,1258173677
14,1985,1256597004
14,261,1254960815
14,14333,1262406521
14,37181,1272242647
14,25480,1262121656
14,304,1254884235
14,7545,1254810175
14,31358,1267798891
14,9557,1256697424
14,26004,1266102997
14,22971,1261351629
14,5445,1255980861
14,4417,1254955572
14,9103,1255485559
14,9355,1255640710
14,22018,1262989582
14,10876,1257343718
14,12321,1267665012
14,12092,1262406293
14,20607,1270493532
14,16038,1271883924
14,156,1254883665
14,21268,1260559852
14,15749,1266540828
14,24585,1266011226
14,26561,1264743922
14,22029,1260924822
14,197,1268884410
14,7411,1261267968
14,868,1254957262
14,11394,1262114066
14,1061,1254890815
14,1659,1258760857
14,6565,1267673226
14,29191,1266353315
14,10983,1256685251
14,4744,1254961270
14,26044,1262989661
14,136,1269060431
14,1746,1260411521
14,24937,1266011937
14,5443,1265849268
14,29304,1268361384
14,10829,1257977611
14,15663,1272135494
14,9245,1256697414
14,32695,1266540871
14,25624,1263787252
14,10290,1255976403
14,20952,1262138259
14,3389,1255549472
14,35867,1271706113
14,8248,1255493492
14,7057,1266039203
14,141,1268838506
14,3238,1254883532
14,16789,1265513202
14,4433,1255980028
14,1645,1272242615
14,22607,1266112704
14,925,1254806764
14,3926,1269206653
14,28162,1266038852
14,13620,1267672833
14,139,1254897152
14,4456,1254896356
14,6331,1262121540
14,6709,1255481407
14,1372,1258913109
14,3462,1272059640
14,4532,1266010463
14,2352,1254866938
14,17944,1268764020
14,20377,1262078502
14,13233,1257201915
14,12751,1267410659
14,374,1254883809
14,2168,1256339488
14,6989,1265593938
14,5305,1267906095
14,1251,1256244461
14,14042,1262415230
14,17382,1263650774
14,28426,1263650841
14,321,1254883872
14,31105,1262121777
14,7511,1266038971
14,6804,1256244480
14,7021,1254975554
14,1359,1258173778
14,11862,1262137855
14,2643,1256697474
14,31018,1265513180
14,13694,1266011180
14,7343,1262229584
14,3956,1265849320
14,4623,1254961049
14,4381,1254951683
14,11534,1278621230
14,5973,1257359085
14,9356,1255640725
14,5573,1254884191
14,212,1254961777
14,4330,1275596318
14,5216,1254961508
14,17952,1262144592
14,4108,1254961463
14,2851,1284854313
14,27909,1262439722
14,4237,1254896315
14,129,1268889643
14,12714,1257977835
14,7331,1255493504
14,2249,1278874239
14,2322,1254955502
14,17373,1275093836
14,12753,1262078493
14,20353,1262439120
14,14185,1258928426
14,1741,1254957068
14,7935,1254970020
14,11243,1262989544
14,4556,1254955659
14,21527,1262989593
14,16948,1258752145
14,11867,1262406543
14,34683,1263585821
15,9899,1264482044
15,7156,1260163215
15,14642,1258863391
15,3117,1260938345
15,7388,1265077589
15,7694,1263680614
15,3685,1258874568
15,10227,1265950716
15,7462,1258250886
15,3065,1258785442
15,29194,1264985503
15,24835,1266636254
15,13324,1257221491
15,18942,1263009316
15,25307,1268279999
15,5225,1257190508
15,8942,1262240125
15,8084,1263941606
15,18378,1258841860
15,6425,1260760731
15,1136,1264095933
15,16654,1258090382
15,9283,1258782660
15,4900,1260061494
15,17958,1259882692
15,4835,1260416719
15,24652,1260928756
15,4606,1265140645
15,7516,1268272581
15,15220,1264132400
15,13398,1268441884
15,20903,1262996018
15,25080,1265078791
15,22663,1263090379
15,2493,1257473848
15,6489,1263964630
15,10616,1261353045
15,3602,1262490408
16,4880,1254266204
16,35314,1268765900
16,35176,1268538706
16,2478,1256844495
16,35615,1268504675
16,4927,1262225380
16,22119,1266033053
16,8480,1274583357
16,15208,1257654615
16,7262,1264887147
16,852,1262313792
16,23676,1272251365
16,35243,1268589553
16,2347,1267207446
16,2020,1253574006
17,40604,1282450079
17,39630,1283131299
17,3767,1275234004
17,2572,1285893666
17,40916,1286145232
17,130,1285042466
17,39606,1276139676
17,35675,1285296411
17,4785,1273716080
17,12155,1272305234
17,3196,1272743012
17,19654,1275087836
17,23279,1272747831
17,29654,1276823836
17,23467,1283059003
17,2300,1283451233
17,3372,1283620621
17,25761,1274552730
17,4067,1281929733
17,28116,1282671969
17,22327,1281305686
17,153,1276388096
17,32095,1272939020
17,20887,1283046027
17,40923,1286041043
17,38473,1275588218
17,18611,1276055014
17,16221,1286593445
17,4040,1273804875
17,39471,1276020946
17,4630,1272418466
17,39112,1274399158
17,34895,1284167273
17,40133,1280282880
17,3040,1276200124
17,625,1274183292
17,15654,1272737608
17,3077,1272667143
17,6689,1273878908
17,21880,1287516715
17,1844,1275066388
17,886,1285265849
17,39572,1276968924
17,21538,1273896730
17,2155,1278111666
17,5495,1273101797
18,12027,1283017156
18,369,1279409425
18,5072,1283798148
18,605,1279810530
18,123,1279408211
